qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_001514.1_pol_6	gb|CM180049.1|	103872513	103874848	plus	74.852	97	GCA_058972435.1_smrv_pol	103872013	103875348
NC_027117.1_pol_8	gb|CM180050.1|	15797195	15795943	minus	89.172	98	GCA_058972435.1_derv_pol	15795443	15797695
NC_027117.1_pol_8	gb|CM180050.1|	23464244	23461886	minus	79.326	98	GCA_058972435.1_derv_pol	23461386	23464744
NC_001514.1_pol_6	gb|CM180050.1|	23464208	23461888	minus	74.383	97	GCA_058972435.1_smrv_pol	23461388	23464708
NC_027117.1_pol_8	gb|CM180050.1|	30231466	30233824	plus	91.098	98	GCA_058972435.1_derv_pol	30230966	30234324
NC_027117.1_pol_8	gb|CM180050.1|	38305174	38307532	plus	91.352	98	GCA_058972435.1_derv_pol	38304674	38308032
NC_027117.1_pol_8	gb|CM180050.1|	84902970	84904225	plus	90.207	98	GCA_058972435.1_derv_pol	84902470	84904725
NC_027117.1_pol_8	gb|CM180050.1|	86880384	86878024	minus	90.64	98	GCA_058972435.1_derv_pol	86877524	86880884
NC_027117.1_pol_8	gb|CM180050.1|	110607067	110609438	plus	90.346	98	GCA_058972435.1_derv_pol	110606567	110609938
NC_027117.1_pol_8	gb|CM180051.1|	38047859	38050222	plus	79.377	98	GCA_058972435.1_derv_pol	38047359	38050722
NC_001514.1_pol_6	gb|CM180051.1|	38047886	38050220	plus	74.418	97	GCA_058972435.1_smrv_pol	38047386	38050720
NC_027117.1_pol_8	gb|CM180051.1|	51595528	51597066	plus	79.587	98	GCA_058972435.1_derv_pol	51595028	51597566
NC_027117.1_pol_8	gb|CM180051.1|	53069897	53071963	plus	77.906	98	GCA_058972435.1_derv_pol	53069397	53072463
NC_027117.1_pol_8	gb|CM180052.1|	35723676	35726038	plus	79.167	98	GCA_058972435.1_derv_pol	35723176	35726538
NC_001514.1_pol_6	gb|CM180052.1|	35723703	35726036	plus	74.714	97	GCA_058972435.1_smrv_pol	35723203	35726536
NC_027117.1_pol_8	gb|CM180052.1|	44051912	44049541	minus	90.978	98	GCA_058972435.1_derv_pol	44049041	44052412
NC_027117.1_pol_8	gb|CM180053.1|	30942472	30944829	plus	91.607	98	GCA_058972435.1_derv_pol	30941972	30945329
NC_027117.1_pol_8	gb|CM180053.1|	36207377	36209735	plus	91.352	98	GCA_058972435.1_derv_pol	36206877	36210235
NC_027117.1_pol_8	gb|CM180053.1|	40820277	40818975	minus	81.672	98	GCA_058972435.1_derv_pol	40818475	40820777
NC_027117.1_pol_8	gb|CM180053.1|	57109772	57111027	plus	89.968	98	GCA_058972435.1_derv_pol	57109272	57111527
NC_027117.1_pol_8	gb|CM180053.1|	57373104	57375329	plus	91.24	98	GCA_058972435.1_derv_pol	57372604	57375829
NC_027117.1_pol_8	gb|CM180053.1|	66252307	66253562	plus	90.127	98	GCA_058972435.1_derv_pol	66251807	66254062
NC_027117.1_pol_8	gb|CM180053.1|	73565710	73563352	minus	90.25	98	GCA_058972435.1_derv_pol	73562852	73566210
NC_027117.1_pol_8	gb|CM180053.1|	89638788	89641141	plus	90.952	98	GCA_058972435.1_derv_pol	89638288	89641641
NC_027117.1_pol_8	gb|CM180053.1|	106988636	106989891	plus	89.889	98	GCA_058972435.1_derv_pol	106988136	106990391
NC_027117.1_pol_8	gb|CM180053.1|	110387123	110384770	minus	90.824	98	GCA_058972435.1_derv_pol	110384270	110387623
NC_027117.1_pol_8	gb|CM180053.1|	133883728	133881366	minus	79.781	98	GCA_058972435.1_derv_pol	133880866	133884228
NC_027117.1_pol_8	gb|CM180053.1|	135179578	135177216	minus	79.655	98	GCA_058972435.1_derv_pol	135176716	135180078
NC_027117.1_pol_8	gb|CM180054.1|	115196129	115198491	plus	79.621	98	GCA_058972505.1_derv_pol	115195629	115198991
NC_027117.1_pol_8	gb|CM180054.1|	132356256	132358617	plus	79.377	98	GCA_058972505.1_derv_pol	132355756	132359117
NC_027117.1_pol_8	gb|CM180055.1|	106113592	106111230	minus	79.528	98	GCA_058972505.1_derv_pol	106110730	106114092
NC_001514.1_pol_6	gb|CM180055.1|	106113556	106111232	minus	74.872	97	GCA_058972505.1_smrv_pol	106110732	106114056
NC_027117.1_pol_8	gb|CM180055.1|	107962036	107964395	plus	79.477	98	GCA_058972505.1_derv_pol	107961536	107964895
NC_001514.1_pol_6	gb|CM180055.1|	107962063	107964397	plus	74.905	97	GCA_058972505.1_smrv_pol	107961563	107964897
NC_027117.1_pol_8	gb|CM180055.1|	115979800	115977438	minus	79.655	98	GCA_058972505.1_derv_pol	115976938	115980300
NC_027117.1_pol_8	gb|CM180056.1|	60455271	60457352	plus	90.25	98	GCA_058972505.1_derv_pol	60454771	60457852
NC_027117.1_pol_8	gb|CM180056.1|	88511623	88509261	minus	79.537	98	GCA_058972505.1_derv_pol	88508761	88512123
NC_001514.1_pol_6	gb|CM180056.1|	88511587	88509263	minus	74.511	97	GCA_058972505.1_smrv_pol	88508763	88512087
NC_027117.1_pol_8	gb|CM180056.1|	93861697	93864055	plus	91.225	98	GCA_058972505.1_derv_pol	93861197	93864555
NC_027117.1_pol_8	gb|CM180056.1|	98304384	98303021	minus	81.832	98	GCA_058972505.1_derv_pol	98302521	98304884
NC_027117.1_pol_8	gb|CM180056.1|	146297129	146299460	plus	79.043	98	GCA_058972505.1_derv_pol	146296629	146299960
NC_027117.1_pol_8	gb|CM180057.1|	12171000	12168637	minus	79.411	98	GCA_058972505.1_derv_pol	12168137	12171500
NC_027117.1_pol_8	gb|CM180057.1|	50285796	50288143	plus	78.918	98	GCA_058972505.1_derv_pol	50285296	50288643
NC_027117.1_pol_8	gb|CM180057.1|	50293714	50296070	plus	79.232	98	GCA_058972505.1_derv_pol	50293214	50296570
NC_027117.1_pol_8	gb|CM180057.1|	50301646	50303993	plus	78.819	98	GCA_058972505.1_derv_pol	50301146	50304493
NC_027117.1_pol_8	gb|CM180057.1|	50309549	50311905	plus	79.358	98	GCA_058972505.1_derv_pol	50309049	50312405
NC_027117.1_pol_8	gb|CM180057.1|	76769571	76767209	minus	79.672	98	GCA_058972505.1_derv_pol	76766709	76770071
NC_001514.1_pol_6	gb|CM180057.1|	76769535	76767211	minus	74.968	97	GCA_058972505.1_smrv_pol	76766711	76770035
NC_027117.1_pol_8	gb|CM180058.1|	4991329	4993689	plus	91.025	98	GCA_058972505.1_derv_pol	4990829	4994189
NC_027117.1_pol_8	gb|CM180058.1|	8399484	8397122	minus	79.747	98	GCA_058972505.1_derv_pol	8396622	8399984
NC_001514.1_pol_6	gb|CM180058.1|	8399448	8397124	minus	75.011	97	GCA_058972505.1_smrv_pol	8396624	8399948
NC_027117.1_pol_8	gb|CM180058.1|	14921728	14924082	plus	79.451	98	GCA_058972505.1_derv_pol	14921228	14924582
NC_027117.1_pol_8	gb|CM180058.1|	17390980	17388631	minus	79.077	98	GCA_058972505.1_derv_pol	17388131	17391480
NC_027117.1_pol_8	gb|CM180058.1|	37795062	37797424	plus	79.233	98	GCA_058972505.1_derv_pol	37794562	37797924
NC_001514.1_pol_6	gb|CM180058.1|	37795098	37797422	plus	74.755	97	GCA_058972505.1_smrv_pol	37794598	37797922
NC_027117.1_pol_8	gb|CM180058.1|	38213377	38211824	minus	75.974	98	GCA_058972505.1_derv_pol	38211324	38213877
NC_001514.1_pol_6	gb|CM180058.1|	38213341	38211854	minus	73.475	97	GCA_058972505.1_smrv_pol	38211354	38213841
NC_027117.1_pol_8	gb|CM180058.1|	138128666	138131035	plus	79.371	98	GCA_058972505.1_derv_pol	138128166	138131535
NC_001514.1_pol_6	gb|CM180059.1|	2942012	2944318	plus	74.849	97	GCA_058972505.1_smrv_pol	2941512	2944818
NC_027117.1_pol_8	gb|CM180059.1|	12457076	12459438	plus	79.739	98	GCA_058972505.1_derv_pol	12456576	12459938
NC_001514.1_pol_6	gb|CM180059.1|	12457103	12459436	plus	74.947	97	GCA_058972505.1_smrv_pol	12456603	12459936
NC_027117.1_pol_8	gb|CM180059.1|	44217098	44214736	minus	79.655	98	GCA_058972505.1_derv_pol	44214236	44217598
NC_001514.1_pol_6	gb|CM180059.1|	44217062	44214738	minus	75.17	97	GCA_058972505.1_smrv_pol	44214238	44217562
NC_027117.1_pol_8	gb|CM180059.1|	141420621	141422983	plus	79.284	98	GCA_058972505.1_derv_pol	141420121	141423483
NC_001514.1_pol_6	gb|CM180059.1|	141420648	141422981	plus	74.47	97	GCA_058972505.1_smrv_pol	141420148	141423481
NC_001514.1_pol_6	gb|CM180060.1|	49894073	49896384	plus	74.156	97	GCA_058972505.1_smrv_pol	49893573	49896884
NC_027117.1_pol_8	gb|CM180060.1|	85043727	85046087	plus	79.428	98	GCA_058972505.1_derv_pol	85043227	85046587
NC_001514.1_pol_6	gb|CM180060.1|	85043754	85046084	plus	74.724	97	GCA_058972505.1_smrv_pol	85043254	85046584
NC_027117.1_pol_8	gb|CM180060.1|	85411494	85409136	minus	90.377	98	GCA_058972505.1_derv_pol	85408636	85411994
NC_027117.1_pol_8	gb|CM180060.1|	89827017	89829379	plus	79.402	98	GCA_058972505.1_derv_pol	89826517	89829879
NC_001514.1_pol_6	gb|CM180060.1|	89827043	89829377	plus	74.682	97	GCA_058972505.1_smrv_pol	89826543	89829877
NC_027117.1_pol_8	gb|CM180061.1|	100748609	100746249	minus	79.528	98	GCA_058972505.1_derv_pol	100745749	100749109
NC_001514.1_pol_6	gb|CM180061.1|	100748573	100746251	minus	74.34	97	GCA_058972505.1_smrv_pol	100745751	100749073
NC_027117.1_pol_8	gb|CM180061.1|	101059489	101057404	minus	78.857	98	GCA_058972505.1_derv_pol	101056904	101059989
NC_027117.1_pol_8	gb|CM180061.1|	101550562	101548477	minus	78.857	98	GCA_058972505.1_derv_pol	101547977	101551062
NC_027117.1_pol_8	gb|CM180061.1|	101565833	101563748	minus	78.857	98	GCA_058972505.1_derv_pol	101563248	101566333
NC_027117.1_pol_8	gb|CM180061.1|	101705574	101703489	minus	78.81	98	GCA_058972505.1_derv_pol	101702989	101706074
NC_027117.1_pol_8	gb|CM180061.1|	101842470	101840369	minus	78.251	98	GCA_058972505.1_derv_pol	101839869	101842970
NC_027117.1_pol_8	gb|CM180061.1|	101951855	101949770	minus	78.857	98	GCA_058972505.1_derv_pol	101949270	101952355
NC_027117.1_pol_8	gb|CM180061.1|	102075508	102073423	minus	78.905	98	GCA_058972505.1_derv_pol	102072923	102076008
NC_027117.1_pol_8	gb|CM180061.1|	102266497	102264412	minus	78.857	98	GCA_058972505.1_derv_pol	102263912	102266997
NC_027117.1_pol_8	gb|CM180061.1|	102449080	102446995	minus	78.905	98	GCA_058972505.1_derv_pol	102446495	102449580
NC_027117.1_pol_8	gb|CM180061.1|	102701069	102698984	minus	78.857	98	GCA_058972505.1_derv_pol	102698484	102701569
NC_027117.1_pol_8	gb|CM180061.1|	102804795	102802710	minus	78.857	98	GCA_058972505.1_derv_pol	102802210	102805295
NC_027117.1_pol_8	gb|CM180061.1|	102868065	102865980	minus	78.905	98	GCA_058972505.1_derv_pol	102865480	102868565
NC_027117.1_pol_8	gb|CM180061.1|	102917445	102915085	minus	79.588	98	GCA_058972505.1_derv_pol	102914585	102917945
NC_001514.1_pol_6	gb|CM180061.1|	102917409	102915087	minus	74.351	97	GCA_058972505.1_smrv_pol	102914587	102917909
NC_027117.1_pol_8	gb|CM180061.1|	105035460	105033098	minus	79.318	98	GCA_058972505.1_derv_pol	105032598	105035960
NC_001514.1_pol_6	gb|CM180061.1|	105035424	105033100	minus	74.372	97	GCA_058972505.1_smrv_pol	105032600	105035924
NC_027117.1_pol_8	gb|CM180061.1|	106973765	106976126	plus	79.067	98	GCA_058972505.1_derv_pol	106973265	106976626
NC_001514.1_pol_6	gb|CM180061.1|	106973792	106976124	plus	74.28	97	GCA_058972505.1_smrv_pol	106973292	106976624
NC_027117.1_pol_8	gb|CM180061.1|	119024585	119022224	minus	79.352	98	GCA_058972505.1_derv_pol	119021724	119025085
NC_001514.1_pol_6	gb|CM180061.1|	119024549	119022226	minus	74.521	97	GCA_058972505.1_smrv_pol	119021726	119025049
NC_027117.1_pol_8	gb|CM180061.1|	123346981	123344619	minus	79.182	98	GCA_058972505.1_derv_pol	123344119	123347481
NC_001514.1_pol_6	gb|CM180061.1|	123346945	123344621	minus	74.67	97	GCA_058972505.1_smrv_pol	123344121	123347445
NC_027117.1_pol_8	gb|CM180061.1|	129777620	129775258	minus	79.588	98	GCA_058972505.1_derv_pol	129774758	129778120
NC_001514.1_pol_6	gb|CM180061.1|	129777584	129775260	minus	74.755	97	GCA_058972505.1_smrv_pol	129774760	129778084
NC_001514.1_pol_6	gb|CM180061.1|	129786346	129784023	minus	73.826	97	GCA_058972505.1_smrv_pol	129783523	129786846
NC_027117.1_pol_8	gb|CM180061.1|	130218646	130221011	plus	79.504	98	GCA_058972505.1_derv_pol	130218146	130221511
NC_001514.1_pol_6	gb|CM180061.1|	130218673	130221009	plus	74.82	97	GCA_058972505.1_smrv_pol	130218173	130221509
NC_027117.1_pol_8	gb|CM180061.1|	130961805	130959444	minus	79.562	98	GCA_058972505.1_derv_pol	130958944	130962305
NC_001514.1_pol_6	gb|CM180061.1|	130961769	130959446	minus	74.585	97	GCA_058972505.1_smrv_pol	130958946	130962269
NC_027117.1_pol_8	gb|CM180062.1|	83773986	83771632	minus	79.434	98	GCA_058972505.1_derv_pol	83771132	83774486
NC_001514.1_pol_6	gb|CM180062.1|	83773959	83771634	minus	74.638	97	GCA_058972505.1_smrv_pol	83771134	83774459
NC_027117.1_pol_8	gb|CM180062.1|	112547633	112545270	minus	79.747	98	GCA_058972505.1_derv_pol	112544770	112548133
NC_001514.1_pol_6	gb|CM180062.1|	112547597	112545272	minus	74.84	97	GCA_058972505.1_smrv_pol	112544772	112548097
NC_027117.1_pol_8	gb|CM180062.1|	128377598	128375236	minus	79.612	98	GCA_058972505.1_derv_pol	128374736	128378098
NC_001514.1_pol_6	gb|CM180062.1|	128377562	128375238	minus	75.0	97	GCA_058972505.1_smrv_pol	128374738	128378062
NC_027117.1_pol_8	gb|CM180062.1|	130542445	130544808	plus	79.638	98	GCA_058972505.1_derv_pol	130541945	130545308
NC_001514.1_pol_6	gb|CM180062.1|	130542472	130544806	plus	74.82	97	GCA_058972505.1_smrv_pol	130541972	130545306
NC_027117.1_pol_8	gb|CM180063.1|	65174754	65177115	plus	79.495	98	GCA_058972505.1_derv_pol	65174254	65177615
NC_027117.1_pol_8	gb|CM180063.1|	66313098	66315455	plus	79.368	98	GCA_058972505.1_derv_pol	66312598	66315955
NC_027117.1_pol_8	gb|CM180064.1|	15770396	15769141	minus	89.57	98	GCA_058972505.1_derv_pol	15768641	15770896
NC_027117.1_pol_8	gb|CM180064.1|	28842559	28844396	plus	77.61	98	GCA_058972505.1_derv_pol	28842059	28844896
NC_001514.1_pol_6	gb|CM180064.1|	28842559	28844391	plus	73.735	76	GCA_058972505.1_smrv_pol	28842059	28844891
NC_027117.1_pol_8	gb|CM180064.1|	29418949	29421308	plus	90.636	98	GCA_058972505.1_derv_pol	29418449	29421808
NC_027117.1_pol_8	gb|CM180064.1|	30237377	30239735	plus	90.928	98	GCA_058972505.1_derv_pol	30236877	30240235
NC_027117.1_pol_8	gb|CM180064.1|	86482154	86483409	plus	90.207	98	GCA_058972505.1_derv_pol	86481654	86483909
NC_027117.1_pol_8	gb|CM180064.1|	88475054	88472694	minus	90.64	98	GCA_058972505.1_derv_pol	88472194	88475554
NC_027117.1_pol_8	gb|CM180065.1|	40124184	40126548	plus	79.302	98	GCA_058972505.1_derv_pol	40123684	40127048
NC_001514.1_pol_6	gb|CM180065.1|	40124211	40126546	plus	74.333	97	GCA_058972505.1_smrv_pol	40123711	40127046
NC_027117.1_pol_8	gb|CM180065.1|	53337151	53338692	plus	79.651	98	GCA_058972505.1_derv_pol	53336651	53339192
NC_027117.1_pol_8	gb|CM180065.1|	54927400	54929462	plus	77.858	98	GCA_058972505.1_derv_pol	54926900	54929962
NC_027117.1_pol_8	gb|CM180066.1|	35706687	35709049	plus	79.209	98	GCA_058972505.1_derv_pol	35706187	35709549
NC_001514.1_pol_6	gb|CM180066.1|	35706714	35709047	plus	74.671	97	GCA_058972505.1_smrv_pol	35706214	35709547
NC_027117.1_pol_8	gb|CM180066.1|	44104025	44101654	minus	90.894	98	GCA_058972505.1_derv_pol	44101154	44104525
NC_027117.1_pol_8	gb|CM180067.1|	31216537	31218894	plus	91.564	98	GCA_058972505.1_derv_pol	31216037	31219394
NC_027117.1_pol_8	gb|CM180067.1|	31239347	31241704	plus	91.607	98	GCA_058972505.1_derv_pol	31238847	31242204
NC_027117.1_pol_8	gb|CM180067.1|	36541348	36543706	plus	91.31	98	GCA_058972505.1_derv_pol	36540848	36544206
NC_027117.1_pol_8	gb|CM180067.1|	42357838	42356536	minus	81.825	98	GCA_058972505.1_derv_pol	42356036	42358338
NC_027117.1_pol_8	gb|CM180067.1|	42434240	42432938	minus	81.839	98	GCA_058972505.1_derv_pol	42432438	42434740
NC_027117.1_pol_8	gb|CM180067.1|	58709574	58710829	plus	90.048	98	GCA_058972505.1_derv_pol	58709074	58711329
NC_027117.1_pol_8	gb|CM180067.1|	58974572	58976797	plus	91.285	98	GCA_058972505.1_derv_pol	58974072	58977297
NC_027117.1_pol_8	gb|CM180067.1|	67820992	67822247	plus	90.207	98	GCA_058972505.1_derv_pol	67820492	67822747
NC_027117.1_pol_8	gb|CM180067.1|	90768184	90770542	plus	90.971	98	GCA_058972505.1_derv_pol	90767684	90771042
NC_027117.1_pol_8	gb|CM180067.1|	108089933	108091185	plus	89.65	98	GCA_058972505.1_derv_pol	108089433	108091685
NC_027117.1_pol_8	gb|CM180067.1|	111497706	111495353	minus	90.739	98	GCA_058972505.1_derv_pol	111494853	111498206
NC_027117.1_pol_8	gb|JAKFFZ010000015.1|	2076246	2073829	minus	99.214	100	GCA_022682495.2_derv_pol	2073329	2076746
NC_027117.1_pol_8	gb|JBAWUQ030000026.1|	474286	471871	minus	94.164	99	GCA_038363095.4_derv_pol	471371	474786
NC_027117.1_pol_8	gb|JBAWUQ030000030.1|	364768	367182	plus	94.576	99	GCA_038363095.4_derv_pol	364268	367682
NC_027117.1_pol_8	gb|JBAWUQ030000031.1|	349049	351463	plus	94.493	99	GCA_038363095.4_derv_pol	348549	351963
NC_027117.1_pol_8	gb|JBAWUQ030000032.1|	16832	19222	plus	92.795	99	GCA_038363095.4_derv_pol	16332	19722
NC_027117.1_pol_8	gb|JBAWUQ030000033.1|	222299	224714	plus	94.123	99	GCA_038363095.4_derv_pol	221799	225214
NC_027117.1_pol_8	gb|JBAWUQ030000035.1|	21837	24227	plus	92.961	99	GCA_038363095.4_derv_pol	21337	24727
NC_027117.1_pol_8	gb|JBAWUQ030000036.1|	491514	489124	minus	93.126	99	GCA_038363095.4_derv_pol	488624	492014
NC_027117.1_pol_8	gb|JBAWUQ030000036.1|	499908	497519	minus	92.961	99	GCA_038363095.4_derv_pol	497019	500408
NC_027117.1_pol_8	gb|JBAWUQ030000037.1|	12667	15063	plus	92.772	99	GCA_038363095.4_derv_pol	12167	15563
NC_027117.1_pol_8	gb|JBAWUQ030000042.1|	14040	16430	plus	93.043	99	GCA_038363095.4_derv_pol	13540	16930
NC_027117.1_pol_8	gb|JBAWUQ030000044.1|	337656	335266	minus	93.002	99	GCA_038363095.4_derv_pol	334766	338156
NC_027117.1_pol_8	gb|JBAWUR030000015.1|	283620	286030	plus	94.327	99	GCA_038363175.3_derv_pol	283120	286530
NC_027117.1_pol_8	gb|JBAWUR030000016.1|	325344	327759	plus	94.164	99	GCA_038363175.3_derv_pol	324844	328259
NC_027117.1_pol_8	gb|JBAWUR030000018.1|	1251740	1249326	minus	94.617	99	GCA_038363175.3_derv_pol	1248826	1252240
NC_027117.1_pol_8	gb|JBAWUR030000019.1|	187033	189448	plus	94.205	99	GCA_038363175.3_derv_pol	186533	189948
NC_027117.1_pol_8	gb|JBAWUR030000022.1|	675310	672895	minus	94.164	99	GCA_038363175.3_derv_pol	672395	675810
NC_027117.1_pol_8	gb|JBAWUR030000024.1|	116524	114134	minus	92.836	99	GCA_038363175.3_derv_pol	113634	117024
NC_027117.1_pol_8	gb|JBAWUR030000029.1|	491514	489124	minus	93.126	99	GCA_038363175.3_derv_pol	488624	492014
NC_027117.1_pol_8	gb|JBAWUR030000029.1|	499908	497519	minus	92.961	99	GCA_038363175.3_derv_pol	497019	500408
NC_027117.1_pol_8	gb|JBAWUR030000031.1|	381413	379023	minus	93.043	99	GCA_038363175.3_derv_pol	378523	381913
NC_027117.1_pol_8	gb|JBAWUR030000032.1|	27995	30385	plus	93.168	99	GCA_038363175.3_derv_pol	27495	30885
NC_027117.1_pol_8	gb|JBAWUR030000036.1|	20745	23139	plus	92.766	99	GCA_038363175.3_derv_pol	20245	23639
NC_027117.1_pol_8	gb|JBAWUR030000037.1|	281319	278929	minus	93.002	99	GCA_038363175.3_derv_pol	278429	281819
NC_027117.1_pol_8	gb|JBAWUR030000040.1|	254667	252279	minus	92.836	99	GCA_038363175.3_derv_pol	251779	255167
NC_027117.1_pol_8	gb|JBAWUR030000085.1|	22535	24925	plus	92.961	99	GCA_038363175.3_derv_pol	22035	25425
NC_027117.1_pol_8	gb|JBAWUR030000094.1|	55663	53307	minus	80.61	97	GCA_038363175.3_derv_pol	52807	56163
NC_027117.1_pol_8	gb|JBAWUS010000018.1|	3064438	3062024	minus	94.576	99	GCA_038363145.1_derv_pol	3061524	3064938
NC_027117.1_pol_8	gb|JBAWUS010000020.1|	1502582	1500168	minus	94.493	99	GCA_038363145.1_derv_pol	1499668	1503082
NC_027117.1_pol_8	gb|JBAWUS010000021.1|	218535	220949	plus	94.534	99	GCA_038363145.1_derv_pol	218035	221449
NC_027117.1_pol_8	gb|JBAWUS010000023.1|	1247591	1245201	minus	93.416	99	GCA_038363145.1_derv_pol	1244701	1248091
NC_027117.1_pol_8	gb|JBAWUS010000026.1|	190589	193003	plus	94.369	99	GCA_038363145.1_derv_pol	190089	193503
NC_027117.1_pol_8	gb|JBAWUS010000028.1|	204004	206418	plus	94.41	99	GCA_038363145.1_derv_pol	203504	206918
NC_027117.1_pol_8	gb|JBAWUS010000028.1|	443006	445420	plus	94.907	99	GCA_038363145.1_derv_pol	442506	445920
NC_027117.1_pol_8	gb|JBAWUS010000029.1|	19095	21491	plus	92.772	99	GCA_038363145.1_derv_pol	18595	21991
NC_027117.1_pol_8	gb|JBAWUS010000030.1|	339980	337590	minus	93.209	99	GCA_038363145.1_derv_pol	337090	340480
NC_027117.1_pol_8	gb|JBAWUS010000035.1|	270254	267864	minus	92.961	99	GCA_038363145.1_derv_pol	267364	270754
NC_027117.1_pol_8	gb|JBAWUS010000036.1|	3461	5851	plus	92.919	99	GCA_038363145.1_derv_pol	2961	6351
NC_027117.1_pol_8	gb|JBAWUS010000037.1|	15404	17800	plus	92.73	99	GCA_038363145.1_derv_pol	14904	18300
NC_027117.1_pol_8	gb|JBAWUS010000038.1|	229672	227282	minus	93.168	99	GCA_038363145.1_derv_pol	226782	230172
NC_027117.1_pol_8	gb|JBAWUT010000021.1|	182974	185387	plus	94.327	99	GCA_038363225.1_derv_pol	182474	185887
NC_027117.1_pol_8	gb|JBAWUT010000023.1|	1	1694	plus	92.433	71	GCA_038363225.1_derv_pol	1	2194
NC_027117.1_pol_8	gb|JBAWUT010000024.1|	18518	20908	plus	93.168	99	GCA_038363225.1_derv_pol	18018	21408
NC_027117.1_pol_8	gb|JBAWUT010000025.1|	151421	149006	minus	94.205	99	GCA_038363225.1_derv_pol	148506	151921
NC_027117.1_pol_8	gb|JBAWUT010000026.1|	20281	22677	plus	92.606	99	GCA_038363225.1_derv_pol	19781	23177
NC_027117.1_pol_8	gb|JBAWUT010000027.1|	18909	21299	plus	92.795	99	GCA_038363225.1_derv_pol	18409	21799
NC_027117.1_pol_8	gb|JBAWUT010000028.1|	34301	35884	plus	92.786	67	GCA_038363225.1_derv_pol	33801	36384
NC_027117.1_pol_8	gb|JBAWUT010000031.1|	182163	184577	plus	94.576	99	GCA_038363225.1_derv_pol	181663	185077
NC_027117.1_pol_8	gb|JBOBQC010000061.1|	26394	23975	minus	79.646	99	GCA_051307075.1_derv_pol	23475	26894
NC_027117.1_pol_8	gb|JBOBQC010000061.1|	58874	61292	plus	79.646	99	GCA_051307075.1_derv_pol	58374	61792
NC_027117.1_pol_8	gb|JBOBQC010000073.1|	291452	289034	minus	79.688	99	GCA_051307075.1_derv_pol	288534	291952
NC_027117.1_pol_8	gb|JBOBQC010000073.1|	323936	326354	plus	79.688	99	GCA_051307075.1_derv_pol	323436	326854
NC_027117.1_pol_8	gb|JBOBQD010000034.1|	350369	347952	minus	79.646	99	GCA_051307065.1_derv_pol	347452	350869
NC_027117.1_pol_8	gb|JBOBQD010000034.1|	382464	384881	plus	79.646	99	GCA_051307065.1_derv_pol	381964	385381
NC_027117.1_pol_8	gb|JBOBQR010000295.1|	137330	139747	plus	88.921	100	GCA_051307085.1_derv_pol	136830	140247
NC_027117.1_pol_8	gb|JBOKGH010000019.1|	430230	431627	plus	79.06	58	GCA_050655435.1_derv_pol	429730	432127
NC_027117.1_pol_8	gb|JBOKGH010000025.1|	351972	354397	plus	78.51	99	GCA_050655435.1_derv_pol	351472	354897
NC_027117.1_pol_8	gb|JBOKGI010000024.1|	177179	178979	plus	78.134	74	GCA_050655445.1_derv_pol	176679	179479
NC_001514.1_pol_6	gb|JBPCCM010000018.1|	1172072	1169742	minus	77.203	97	GCA_051107565.1_smrv_pol	1169242	1172572
NC_001514.1_pol_6	gb|JBPCCM010000035.1|	118797	120387	plus	77.222	66	GCA_051107565.1_smrv_pol	118297	120887
NC_027117.1_pol_8	gb|JBRFIH010000665.1|	22933	21131	minus	81.668	75	GCA_054855695.1_derv_pol	20631	23433
NC_001514.1_pol_6	gb|JBRFIH010000665.1|	22938	21134	minus	75.275	75	GCA_054855695.1_smrv_pol	20634	23438
NC_027117.1_pol_8	gb|JBZXKZ010000019.1|	2580532	2582894	plus	79.663	98	GCA_058972505.1_derv_pol	2580032	2583394
NC_027117.1_pol_8	gb|JBZXKZ010000023.1|	2930276	2932638	plus	79.688	98	GCA_058972505.1_derv_pol	2929776	2933138
NC_027117.1_pol_8	gb|JBZXKZ010000045.1|	1182464	1180938	minus	80.784	63	GCA_058972505.1_derv_pol	1180438	1182964
NC_027117.1_pol_8	gb|JBZXKZ010000095.1|	493028	495390	plus	79.655	98	GCA_058972505.1_derv_pol	492528	495890
NC_027117.1_pol_8	gb|JBZXKZ010000176.1|	282901	285259	plus	91.691	98	GCA_058972505.1_derv_pol	282401	285759
NC_027117.1_pol_8	gb|JBZXLA010000126.1|	240508	242870	plus	79.73	98	GCA_058972435.1_derv_pol	240008	243370
NC_027117.1_pol_8	gb|JBZXLA010000296.1|	68616	70979	plus	79.26	98	GCA_058972435.1_derv_pol	68116	71479
NC_001514.1_pol_6	gb|JBZXLA010000296.1|	68643	70976	plus	74.45	97	GCA_058972435.1_smrv_pol	68143	71476
NC_027117.1_pol_8	gb|JBZXLA010000298.1|	63471	65834	plus	79.352	98	GCA_058972435.1_derv_pol	62971	66334
NC_001514.1_pol_6	gb|JBZXLA010000298.1|	63498	65831	plus	74.428	97	GCA_058972435.1_smrv_pol	62998	66331
NC_027117.1_pol_8	ref|NC_040911.2|	62401928	62399563	minus	96.45	98	GCF_004126475.2_derv_pol	62399063	62402428
NC_027117.1_pol_8	ref|NC_040912.2|	68811914	68813723	plus	96.374	75	GCF_004126475.2_derv_pol	68811414	68814223
NC_027117.1_pol_8	ref|NC_040916.2|	2703617	2701262	minus	96.095	97	GCF_004126475.2_derv_pol	2700762	2704117
