qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_027117.1_pol_8	gb|CM180057.1|	12171000	12168637	minus	79.411	98	GCA_058972505.1_derv_pol	12168137	12171500
NC_027117.1_gag_4	gb|CM180057.1|	12174180	12172002	minus	85.708	100	GCA_058972505.1_derv_gag	12171502	12174680
NC_001514.1_env_11	gb|CM180057.1|	13788295	13787838	minus	77.273	80	GCA_058972505.1_smrv_env	13787338	13788795
NC_001514.1_env_11	gb|CM180057.1|	13806006	13805556	minus	76.638	80	GCA_058972505.1_smrv_env	13805056	13806506
NC_027117.1_gag_4	gb|CM180057.1|	50283268	50284804	plus	87.016	100	GCA_058972505.1_derv_gag	50282768	50285304
NC_027117.1_pol_8	gb|CM180057.1|	50285796	50288143	plus	78.918	98	GCA_058972505.1_derv_pol	50285296	50288643
NC_027117.1_gag_4	gb|CM180057.1|	50290722	50292722	plus	86.697	100	GCA_058972505.1_derv_gag	50290222	50293222
NC_027117.1_complete	gb|CM180057.1|	50290722	50296070	plus	83.172	76	GCA_058972505.1_derv_complete	50290222	50296570
NC_001514.1_complete	gb|CM180057.1|	50291628	50296068	plus	73.606	51	GCA_058972505.1_smrv_complete	50291128	50296568
NC_027117.1_pol_8	gb|CM180057.1|	50293714	50296070	plus	79.232	98	GCA_058972505.1_derv_pol	50293214	50296570
NC_027117.1_gag_4	gb|CM180057.1|	50298648	50300654	plus	86.581	100	GCA_058972505.1_derv_gag	50298148	50301154
NC_027117.1_complete	gb|CM180057.1|	50298648	50303993	plus	83.042	76	GCA_058972505.1_derv_complete	50298148	50304493
NC_027117.1_pol_8	gb|CM180057.1|	50301646	50303993	plus	78.819	98	GCA_058972505.1_derv_pol	50301146	50304493
NC_027117.1_gag_4	gb|CM180057.1|	50306555	50308557	plus	86.76	100	GCA_058972505.1_derv_gag	50306055	50309057
NC_027117.1_complete	gb|CM180057.1|	50306555	50311905	plus	83.234	76	GCA_058972505.1_derv_complete	50306055	50312405
NC_001514.1_complete	gb|CM180057.1|	50307463	50311903	plus	73.595	51	GCA_058972505.1_smrv_complete	50306963	50312403
NC_027117.1_pol_8	gb|CM180057.1|	50309549	50311905	plus	79.358	98	GCA_058972505.1_derv_pol	50309049	50312405
NC_027117.1_pol_8	gb|CM180057.1|	76769571	76767209	minus	79.672	98	GCA_058972505.1_derv_pol	76766709	76770071
NC_001514.1_pol_6	gb|CM180057.1|	76769535	76767211	minus	74.968	97	GCA_058972505.1_smrv_pol	76766711	76770035
NC_027117.1_gag_4	gb|CM180057.1|	109406952	109408376	plus	83.148	100	GCA_058972505.1_derv_gag	109406452	109408876
NC_027117.1_gag_4	gb|CM180057.1|	130384002	130386170	plus	85.55	100	GCA_058972505.1_derv_gag	130383502	130386670
NC_001514.1_gag_2	gb|CM180057.1|	151277915	151279017	plus	73.08	50	GCA_058972505.1_smrv_gag	151277415	151279517
NC_001514.1_complete	gb|CM180057.1|	151277915	151282351	plus	73.846	51	GCA_058972505.1_smrv_complete	151277415	151282851
NC_027117.1_complete	gb|CM180058.1|	4987781	4993774	plus	89.564	77	GCA_058972505.1_derv_complete	4987281	4994274
NC_027117.1_gag_4	gb|CM180058.1|	4988123	4990336	plus	88.204	100	GCA_058972505.1_derv_gag	4987623	4990836
NC_027117.1_pol_8	gb|CM180058.1|	4991329	4993689	plus	91.025	98	GCA_058972505.1_derv_pol	4990829	4994189
NC_001514.1_env_11	gb|CM180058.1|	5206662	5207106	plus	75.785	81	GCA_058972505.1_smrv_env	5206162	5207606
NC_001514.1_env_11	gb|CM180058.1|	7805391	7805835	plus	75.664	81	GCA_058972505.1_smrv_env	7804891	7806335
NC_027117.1_complete	gb|CM180058.1|	8401961	8396340	minus	81.333	77	GCA_058972505.1_derv_complete	8395840	8402461
NC_027117.1_pol_8	gb|CM180058.1|	8399484	8397122	minus	79.747	98	GCA_058972505.1_derv_pol	8396622	8399984
NC_001514.1_pol_6	gb|CM180058.1|	8399448	8397124	minus	75.011	97	GCA_058972505.1_smrv_pol	8396624	8399948
NC_001514.1_complete	gb|CM180058.1|	8401570	8397124	minus	74.333	51	GCA_058972505.1_smrv_complete	8396624	8402070
NC_027117.1_gag_4	gb|CM180058.1|	8401961	8400476	minus	87.123	100	GCA_058972505.1_derv_gag	8399976	8402461
NC_001514.1_env_11	gb|CM180058.1|	13249628	13249179	minus	76.044	81	GCA_058972505.1_smrv_env	13248679	13250128
NC_001514.1_env_11	gb|CM180058.1|	14891147	14890705	minus	77.079	81	GCA_058972505.1_smrv_env	14890205	14891647
NC_027117.1_complete	gb|CM180058.1|	14918458	14924082	plus	83.681	77	GCA_058972505.1_derv_complete	14917958	14924582
NC_027117.1_gag_4	gb|CM180058.1|	14918524	14920736	plus	86.661	100	GCA_058972505.1_derv_gag	14918024	14921236
NC_027117.1_pol_8	gb|CM180058.1|	14921728	14924082	plus	79.451	98	GCA_058972505.1_derv_pol	14921228	14924582
NC_027117.1_pol_8	gb|CM180058.1|	17390980	17388631	minus	79.077	98	GCA_058972505.1_derv_pol	17388131	17391480
NC_027117.1_gag_4	gb|CM180058.1|	17394355	17392142	minus	86.902	100	GCA_058972505.1_derv_gag	17391642	17394855
NC_027117.1_complete	gb|CM180058.1|	37791531	37798206	plus	81.037	77	GCA_058972505.1_derv_complete	37791031	37798706
NC_027117.1_gag_4	gb|CM180058.1|	37791867	37794068	plus	85.824	100	GCA_058972505.1_derv_gag	37791367	37794568
NC_001514.1_complete	gb|CM180058.1|	37792958	37797422	plus	73.993	51	GCA_058972505.1_smrv_complete	37792458	37797922
NC_027117.1_pol_8	gb|CM180058.1|	37795062	37797424	plus	79.233	98	GCA_058972505.1_derv_pol	37794562	37797924
NC_001514.1_pol_6	gb|CM180058.1|	37795098	37797422	plus	74.755	97	GCA_058972505.1_smrv_pol	37794598	37797922
NC_027117.1_pol_8	gb|CM180058.1|	38213377	38211824	minus	75.974	98	GCA_058972505.1_derv_pol	38211324	38213877
NC_001514.1_pol_6	gb|CM180058.1|	38213341	38211854	minus	73.475	97	GCA_058972505.1_smrv_pol	38211354	38213841
NC_027117.1_gag_4	gb|CM180058.1|	38216578	38214371	minus	85.714	100	GCA_058972505.1_derv_gag	38213871	38217078
NC_001514.1_env_11	gb|CM180058.1|	106191607	106192061	plus	76.522	81	GCA_058972505.1_smrv_env	106191107	106192561
NC_027117.1_gag_4	gb|CM180058.1|	138126216	138127669	plus	87.723	100	GCA_058972505.1_derv_gag	138125716	138128169
NC_027117.1_complete	gb|CM180058.1|	138126216	138133253	plus	81.244	77	GCA_058972505.1_derv_complete	138125716	138133753
NC_027117.1_pol_8	gb|CM180058.1|	138128666	138131035	plus	79.371	98	GCA_058972505.1_derv_pol	138128166	138131535
NC_027117.1_env_10	gb|CM180058.1|	138131213	138132888	plus	77.176	95	GCA_058972505.1_derv_env	138130713	138133388
NC_001514.1_pol_6	gb|CM180059.1|	2942012	2944318	plus	74.849	97	GCA_058972505.1_smrv_pol	2941512	2944818
NC_027117.1_gag_4	gb|CM180059.1|	12454026	12456243	plus	85.092	100	GCA_058972505.1_derv_gag	12453526	12456743
NC_027117.1_pol_8	gb|CM180059.1|	12457076	12459438	plus	79.739	98	GCA_058972505.1_derv_pol	12456576	12459938
NC_001514.1_pol_6	gb|CM180059.1|	12457103	12459436	plus	74.947	97	GCA_058972505.1_smrv_pol	12456603	12459936
NC_001514.1_env_11	gb|CM180059.1|	20696429	20696883	plus	75.974	81	GCA_058972505.1_smrv_env	20695929	20697383
NC_027117.1_pol_8	gb|CM180059.1|	44217098	44214736	minus	79.655	98	GCA_058972505.1_derv_pol	44214236	44217598
NC_027117.1_complete	gb|CM180059.1|	44220644	44214736	minus	82.693	56	GCA_058972505.1_derv_complete	44214236	44221144
NC_001514.1_pol_6	gb|CM180059.1|	44217062	44214738	minus	75.17	97	GCA_058972505.1_smrv_pol	44214238	44217562
NC_001514.1_complete	gb|CM180059.1|	44219198	44214738	minus	74.226	51	GCA_058972505.1_smrv_complete	44214238	44219698
NC_027117.1_gag_4	gb|CM180059.1|	44220292	44218090	minus	85.507	100	GCA_058972505.1_derv_gag	44217590	44220792
NC_027117.1_pol_8	gb|CM180059.1|	141420621	141422983	plus	79.284	98	GCA_058972505.1_derv_pol	141420121	141423483
NC_001514.1_pol_6	gb|CM180059.1|	141420648	141422981	plus	74.47	97	GCA_058972505.1_smrv_pol	141420148	141423481
NC_001514.1_pol_6	gb|CM180060.1|	49894073	49896384	plus	74.156	97	GCA_058972505.1_smrv_pol	49893573	49896884
NC_027117.1_env_10	gb|CM180060.1|	72502205	72503190	plus	77.956	56	GCA_058972505.1_derv_env	72501705	72503690
NC_027117.1_gag_4	gb|CM180060.1|	85041615	85042736	plus	88.602	100	GCA_058972505.1_derv_gag	85041115	85043236
NC_001514.1_complete	gb|CM180060.1|	85041624	85046084	plus	74.125	51	GCA_058972505.1_smrv_complete	85041124	85046584
NC_027117.1_pol_8	gb|CM180060.1|	85043727	85046087	plus	79.428	98	GCA_058972505.1_derv_pol	85043227	85046587
NC_001514.1_pol_6	gb|CM180060.1|	85043754	85046084	plus	74.724	97	GCA_058972505.1_smrv_pol	85043254	85046584
NC_027117.1_pol_8	gb|CM180060.1|	85411494	85409136	minus	90.377	98	GCA_058972505.1_derv_pol	85408636	85411994
NC_027117.1_gag_4	gb|CM180060.1|	85413914	85412486	minus	83.299	100	GCA_058972505.1_derv_gag	85411986	85414414
NC_027117.1_complete	gb|CM180060.1|	89823471	89830160	plus	80.933	63	GCA_058972505.1_derv_complete	89822971	89830660
NC_027117.1_gag_4	gb|CM180060.1|	89823814	89826018	plus	85.798	100	GCA_058972505.1_derv_gag	89823314	89826518
NC_001514.1_complete	gb|CM180060.1|	89824906	89829377	plus	73.961	51	GCA_058972505.1_smrv_complete	89824406	89829877
NC_027117.1_pol_8	gb|CM180060.1|	89827017	89829379	plus	79.402	98	GCA_058972505.1_derv_pol	89826517	89829879
NC_001514.1_pol_6	gb|CM180060.1|	89827043	89829377	plus	74.682	97	GCA_058972505.1_smrv_pol	89826543	89829877
NC_001514.1_env_11	gb|CM180060.1|	125606294	125606752	plus	76.356	81	GCA_058972505.1_smrv_env	125605794	125607252
NC_027117.1_pol_8	gb|CM180061.1|	100748609	100746249	minus	79.528	98	GCA_058972505.1_derv_pol	100745749	100749109
NC_027117.1_complete	gb|CM180061.1|	100752142	100746249	minus	83.066	72	GCA_058972505.1_derv_complete	100745749	100752642
NC_001514.1_pol_6	gb|CM180061.1|	100748573	100746251	minus	74.34	97	GCA_058972505.1_smrv_pol	100745751	100749073
NC_027117.1_gag_4	gb|CM180061.1|	100751796	100749600	minus	85.85	100	GCA_058972505.1_derv_gag	100749100	100752296
NC_027117.1_pol_8	gb|CM180061.1|	101059489	101057404	minus	78.857	98	GCA_058972505.1_derv_pol	101056904	101059989
NC_027117.1_pol_8	gb|CM180061.1|	101550562	101548477	minus	78.857	98	GCA_058972505.1_derv_pol	101547977	101551062
NC_027117.1_pol_8	gb|CM180061.1|	101565833	101563748	minus	78.857	98	GCA_058972505.1_derv_pol	101563248	101566333
NC_027117.1_pol_8	gb|CM180061.1|	101705574	101703489	minus	78.81	98	GCA_058972505.1_derv_pol	101702989	101706074
NC_027117.1_pol_8	gb|CM180061.1|	101842470	101840369	minus	78.251	98	GCA_058972505.1_derv_pol	101839869	101842970
NC_027117.1_pol_8	gb|CM180061.1|	101951855	101949770	minus	78.857	98	GCA_058972505.1_derv_pol	101949270	101952355
NC_027117.1_pol_8	gb|CM180061.1|	102075508	102073423	minus	78.905	98	GCA_058972505.1_derv_pol	102072923	102076008
NC_027117.1_pol_8	gb|CM180061.1|	102266497	102264412	minus	78.857	98	GCA_058972505.1_derv_pol	102263912	102266997
NC_027117.1_pol_8	gb|CM180061.1|	102449080	102446995	minus	78.905	98	GCA_058972505.1_derv_pol	102446495	102449580
NC_027117.1_pol_8	gb|CM180061.1|	102701069	102698984	minus	78.857	98	GCA_058972505.1_derv_pol	102698484	102701569
NC_027117.1_pol_8	gb|CM180061.1|	102804795	102802710	minus	78.857	98	GCA_058972505.1_derv_pol	102802210	102805295
NC_027117.1_pol_8	gb|CM180061.1|	102868065	102865980	minus	78.905	98	GCA_058972505.1_derv_pol	102865480	102868565
NC_027117.1_pol_8	gb|CM180061.1|	102917445	102915085	minus	79.588	98	GCA_058972505.1_derv_pol	102914585	102917945
NC_027117.1_complete	gb|CM180061.1|	102920979	102915085	minus	83.01	72	GCA_058972505.1_derv_complete	102914585	102921479
NC_001514.1_pol_6	gb|CM180061.1|	102917409	102915087	minus	74.351	97	GCA_058972505.1_smrv_pol	102914587	102917909
NC_001514.1_complete	gb|CM180061.1|	102919464	102915087	minus	73.894	51	GCA_058972505.1_smrv_complete	102914587	102919964
NC_027117.1_gag_4	gb|CM180061.1|	102920633	102918436	minus	85.714	100	GCA_058972505.1_derv_gag	102917936	102921133
NC_027117.1_complete	gb|CM180061.1|	105039007	105032320	minus	80.818	72	GCA_058972505.1_derv_complete	105031820	105039507
NC_027117.1_pol_8	gb|CM180061.1|	105035460	105033098	minus	79.318	98	GCA_058972505.1_derv_pol	105032598	105035960
NC_001514.1_pol_6	gb|CM180061.1|	105035424	105033100	minus	74.372	97	GCA_058972505.1_smrv_pol	105032600	105035924
NC_001514.1_complete	gb|CM180061.1|	105037568	105033100	minus	73.833	51	GCA_058972505.1_smrv_complete	105032600	105038068
NC_027117.1_gag_4	gb|CM180061.1|	105038662	105036459	minus	85.921	100	GCA_058972505.1_derv_gag	105035959	105039162
NC_027117.1_complete	gb|CM180061.1|	106970327	106976126	plus	82.703	72	GCA_058972505.1_derv_complete	106969827	106976626
NC_027117.1_gag_4	gb|CM180061.1|	106970575	106972773	plus	85.701	100	GCA_058972505.1_derv_gag	106970075	106973273
NC_001514.1_complete	gb|CM180061.1|	106971677	106976124	plus	73.906	51	GCA_058972505.1_smrv_complete	106971177	106976624
NC_027117.1_pol_8	gb|CM180061.1|	106973765	106976126	plus	79.067	98	GCA_058972505.1_derv_pol	106973265	106976626
NC_001514.1_pol_6	gb|CM180061.1|	106973792	106976124	plus	74.28	97	GCA_058972505.1_smrv_pol	106973292	106976624
NC_027117.1_complete	gb|CM180061.1|	119027096	119020500	minus	80.606	72	GCA_058972505.1_derv_complete	119020000	119027596
NC_027117.1_pol_8	gb|CM180061.1|	119024585	119022224	minus	79.352	98	GCA_058972505.1_derv_pol	119021724	119025085
NC_001514.1_pol_6	gb|CM180061.1|	119024549	119022226	minus	74.521	97	GCA_058972505.1_smrv_pol	119021726	119025049
NC_001514.1_complete	gb|CM180061.1|	119026683	119022226	minus	73.976	51	GCA_058972505.1_smrv_complete	119021726	119027183
NC_027117.1_gag_4	gb|CM180061.1|	119027096	119025574	minus	87.287	100	GCA_058972505.1_derv_gag	119025074	119027596
NC_027117.1_complete	gb|CM180061.1|	123350477	123343836	minus	81.456	72	GCA_058972505.1_derv_complete	123343336	123350977
NC_027117.1_pol_8	gb|CM180061.1|	123346981	123344619	minus	79.182	98	GCA_058972505.1_derv_pol	123344119	123347481
NC_001514.1_pol_6	gb|CM180061.1|	123346945	123344621	minus	74.67	97	GCA_058972505.1_smrv_pol	123344121	123347445
NC_001514.1_complete	gb|CM180061.1|	123349067	123344621	minus	74.194	51	GCA_058972505.1_smrv_complete	123344121	123349567
NC_027117.1_gag_4	gb|CM180061.1|	123350175	123347973	minus	86.821	100	GCA_058972505.1_derv_gag	123347473	123350675
NC_027117.1_pol_8	gb|CM180061.1|	129777620	129775258	minus	79.588	98	GCA_058972505.1_derv_pol	129774758	129778120
NC_001514.1_pol_6	gb|CM180061.1|	129777584	129775260	minus	74.755	97	GCA_058972505.1_smrv_pol	129774760	129778084
NC_001514.1_complete	gb|CM180061.1|	129779624	129775260	minus	74.192	51	GCA_058972505.1_smrv_complete	129774760	129780124
NC_027117.1_gag_4	gb|CM180061.1|	129780119	129778613	minus	87.616	100	GCA_058972505.1_derv_gag	129778113	129780619
NC_001514.1_pol_6	gb|CM180061.1|	129786346	129784023	minus	73.826	97	GCA_058972505.1_smrv_pol	129783523	129786846
NC_027117.1_complete	gb|CM180061.1|	130215350	130221011	plus	83.175	72	GCA_058972505.1_derv_complete	130214850	130221511
NC_027117.1_gag_4	gb|CM180061.1|	130215450	130217654	plus	85.882	100	GCA_058972505.1_derv_gag	130214950	130218154
NC_001514.1_complete	gb|CM180061.1|	130216542	130221009	plus	74.204	51	GCA_058972505.1_smrv_complete	130216042	130221509
NC_027117.1_pol_8	gb|CM180061.1|	130218646	130221011	plus	79.504	98	GCA_058972505.1_derv_pol	130218146	130221511
NC_001514.1_pol_6	gb|CM180061.1|	130218673	130221009	plus	74.82	97	GCA_058972505.1_smrv_pol	130218173	130221509
NC_027117.1_pol_8	gb|CM180061.1|	130961805	130959444	minus	79.562	98	GCA_058972505.1_derv_pol	130958944	130962305
NC_027117.1_complete	gb|CM180061.1|	130965340	130959444	minus	82.881	72	GCA_058972505.1_derv_complete	130958944	130965840
NC_001514.1_pol_6	gb|CM180061.1|	130961769	130959446	minus	74.585	97	GCA_058972505.1_smrv_pol	130958946	130962269
NC_001514.1_complete	gb|CM180061.1|	130963901	130959446	minus	74.097	51	GCA_058972505.1_smrv_complete	130958946	130964401
NC_027117.1_gag_4	gb|CM180061.1|	130964997	130962792	minus	85.792	100	GCA_058972505.1_derv_gag	130962292	130965497
NC_027117.1_pol_8	gb|CM180062.1|	83773986	83771632	minus	79.434	98	GCA_058972505.1_derv_pol	83771132	83774486
NC_027117.1_complete	gb|CM180062.1|	83777523	83771632	minus	82.942	77	GCA_058972505.1_derv_complete	83771132	83778023
NC_001514.1_pol_6	gb|CM180062.1|	83773959	83771634	minus	74.638	97	GCA_058972505.1_smrv_pol	83771134	83774459
NC_001514.1_complete	gb|CM180062.1|	83776013	83771634	minus	74.069	50	GCA_058972505.1_smrv_complete	83771134	83776513
NC_027117.1_gag_4	gb|CM180062.1|	83777191	83774987	minus	85.831	100	GCA_058972505.1_derv_gag	83774487	83777691
NC_027117.1_pol_8	gb|CM180062.1|	112547633	112545270	minus	79.747	98	GCA_058972505.1_derv_pol	112544770	112548133
NC_001514.1_pol_6	gb|CM180062.1|	112547597	112545272	minus	74.84	97	GCA_058972505.1_smrv_pol	112544772	112548097
NC_027117.1_pol_8	gb|CM180062.1|	128377598	128375236	minus	79.612	98	GCA_058972505.1_derv_pol	128374736	128378098
NC_001514.1_pol_6	gb|CM180062.1|	128377562	128375238	minus	75.0	97	GCA_058972505.1_smrv_pol	128374738	128378062
NC_027117.1_gag_4	gb|CM180062.1|	128381022	128379467	minus	85.339	100	GCA_058972505.1_derv_gag	128378967	128381522
NC_027117.1_gag_4	gb|CM180062.1|	130539938	130541453	plus	87.039	100	GCA_058972505.1_derv_gag	130539438	130541953
NC_027117.1_complete	gb|CM180062.1|	130539938	130547003	plus	81.243	77	GCA_058972505.1_derv_complete	130539438	130547503
NC_001514.1_complete	gb|CM180062.1|	130540428	130544806	plus	74.385	50	GCA_058972505.1_smrv_complete	130539928	130545306
NC_027117.1_pol_8	gb|CM180062.1|	130542445	130544808	plus	79.638	98	GCA_058972505.1_derv_pol	130541945	130545308
NC_001514.1_pol_6	gb|CM180062.1|	130542472	130544806	plus	74.82	97	GCA_058972505.1_smrv_pol	130541972	130545306
NC_027117.1_env_10	gb|CM180062.1|	130544987	130546662	plus	76.678	95	GCA_058972505.1_derv_env	130544487	130547162
NC_027117.1_complete	gb|CM180063.1|	65171317	65177897	plus	80.637	63	GCA_058972505.1_derv_complete	65170817	65178397
NC_027117.1_gag_4	gb|CM180063.1|	65171562	65173758	plus	84.734	100	GCA_058972505.1_derv_gag	65171062	65174258
NC_027117.1_pol_8	gb|CM180063.1|	65174754	65177115	plus	79.495	98	GCA_058972505.1_derv_pol	65174254	65177615
NC_027117.1_complete	gb|CM180063.1|	66309660	66316237	plus	80.58	63	GCA_058972505.1_derv_complete	66309160	66316737
NC_027117.1_gag_4	gb|CM180063.1|	66309905	66312102	plus	84.695	100	GCA_058972505.1_derv_gag	66309405	66312602
NC_027117.1_pol_8	gb|CM180063.1|	66313098	66315455	plus	79.368	98	GCA_058972505.1_derv_pol	66312598	66315955
NC_027117.1_pol_8	gb|CM180064.1|	15770396	15769141	minus	89.57	98	GCA_058972505.1_derv_pol	15768641	15770896
NC_027117.1_complete	gb|CM180064.1|	28838988	28844396	plus	82.653	51	GCA_058972505.1_derv_complete	28838488	28844896
NC_027117.1_gag_4	gb|CM180064.1|	28839334	28841534	plus	85.889	100	GCA_058972505.1_derv_gag	28838834	28842034
NC_027117.1_pol_8	gb|CM180064.1|	28842559	28844396	plus	77.61	98	GCA_058972505.1_derv_pol	28842059	28844896
NC_001514.1_pol_6	gb|CM180064.1|	28842559	28844391	plus	73.735	76	GCA_058972505.1_smrv_pol	28842059	28844891
NC_027117.1_pol_8	gb|CM180064.1|	29418949	29421308	plus	90.636	98	GCA_058972505.1_derv_pol	29418449	29421808
NC_027117.1_gag_4	gb|CM180064.1|	30234943	30236385	plus	89.441	100	GCA_058972505.1_derv_gag	30234443	30236885
NC_027117.1_pol_8	gb|CM180064.1|	30237377	30239735	plus	90.928	98	GCA_058972505.1_derv_pol	30236877	30240235
NC_027117.1_pol_8	gb|CM180064.1|	86482154	86483409	plus	90.207	98	GCA_058972505.1_derv_pol	86481654	86483909
NC_027117.1_pol_8	gb|CM180064.1|	88475054	88472694	minus	90.64	98	GCA_058972505.1_derv_pol	88472194	88475554
NC_027117.1_gag_4	gb|CM180064.1|	88477474	88476046	minus	84.342	100	GCA_058972505.1_derv_gag	88475546	88477974
NC_027117.1_gag_4	gb|CM180065.1|	40121667	40123188	plus	86.623	72	GCA_058972505.1_derv_gag	40121167	40123688
NC_027117.1_complete	gb|CM180065.1|	40121667	40127327	plus	80.889	54	GCA_058972505.1_derv_complete	40121167	40127827
NC_001514.1_complete	gb|CM180065.1|	40122162	40126546	plus	73.891	50	GCA_058972505.1_smrv_complete	40121662	40127046
NC_027117.1_pol_8	gb|CM180065.1|	40124184	40126548	plus	79.302	98	GCA_058972505.1_derv_pol	40123684	40127048
NC_001514.1_pol_6	gb|CM180065.1|	40124211	40126546	plus	74.333	97	GCA_058972505.1_smrv_pol	40123711	40127046
NC_027117.1_pol_8	gb|CM180065.1|	53337151	53338692	plus	79.651	98	GCA_058972505.1_derv_pol	53336651	53339192
NC_001514.1_env_8	gb|CM180065.1|	53339735	53340864	plus	72.727	65	GCA_058972505.1_smrv_env	53339235	53341364
NC_001514.1_env_11	gb|CM180065.1|	53340470	53340864	plus	77.667	83	GCA_058972505.1_smrv_env	53339970	53341364
NC_027117.1_gag_4	gb|CM180065.1|	54924819	54926402	plus	87.681	72	GCA_058972505.1_derv_gag	54924319	54926902
NC_027117.1_pol_8	gb|CM180065.1|	54927400	54929462	plus	77.858	98	GCA_058972505.1_derv_pol	54926900	54929962
NC_001514.1_env_11	gb|CM180065.1|	69354493	69354950	plus	76.304	83	GCA_058972505.1_smrv_env	69353993	69355450
NC_001514.1_env_11	gb|CM180065.1|	76277204	76276750	minus	75.163	83	GCA_058972505.1_smrv_env	76276250	76277704
NC_027117.1_complete	gb|CM180066.1|	35703141	35709831	plus	80.809	63	GCA_058972505.1_derv_complete	35702641	35710331
NC_027117.1_gag_4	gb|CM180066.1|	35703483	35705695	plus	85.528	100	GCA_058972505.1_derv_gag	35702983	35706195
NC_001514.1_complete	gb|CM180066.1|	35704582	35709047	plus	74.186	51	GCA_058972505.1_smrv_complete	35704082	35709547
NC_027117.1_pol_8	gb|CM180066.1|	35706687	35709049	plus	79.209	98	GCA_058972505.1_derv_pol	35706187	35709549
NC_001514.1_pol_6	gb|CM180066.1|	35706714	35709047	plus	74.671	97	GCA_058972505.1_smrv_pol	35706214	35709547
NC_027117.1_pol_8	gb|CM180066.1|	44104025	44101654	minus	90.894	98	GCA_058972505.1_derv_pol	44101154	44104525
NC_027117.1_gag_4	gb|CM180066.1|	44106692	44105017	minus	87.205	100	GCA_058972505.1_derv_gag	44104517	44107192
NC_027117.1_complete	gb|CM180067.1|	31212990	31218979	plus	89.531	79	GCA_058972505.1_derv_complete	31212490	31219479
NC_027117.1_gag_4	gb|CM180067.1|	31213333	31215545	plus	87.843	100	GCA_058972505.1_derv_gag	31212833	31216045
NC_027117.1_pol_8	gb|CM180067.1|	31216537	31218894	plus	91.564	98	GCA_058972505.1_derv_pol	31216037	31219394
NC_027117.1_complete	gb|CM180067.1|	31235800	31241789	plus	89.547	79	GCA_058972505.1_derv_complete	31235300	31242289
NC_027117.1_gag_4	gb|CM180067.1|	31236143	31238355	plus	87.843	100	GCA_058972505.1_derv_gag	31235643	31238855
NC_027117.1_pol_8	gb|CM180067.1|	31239347	31241704	plus	91.607	98	GCA_058972505.1_derv_pol	31238847	31242204
NC_027117.1_complete	gb|CM180067.1|	36537737	36546013	plus	87.042	79	GCA_058972505.1_derv_complete	36537237	36546513
NC_027117.1_gag_4	gb|CM180067.1|	36538176	36540358	plus	90.818	100	GCA_058972505.1_derv_gag	36537676	36540858
NC_027117.1_pol_8	gb|CM180067.1|	36541348	36543706	plus	91.31	98	GCA_058972505.1_derv_pol	36540848	36544206
NC_027117.1_env_10	gb|CM180067.1|	36544259	36545563	plus	79.179	74	GCA_058972505.1_derv_env	36543759	36546063
NC_027117.1_pol_8	gb|CM180067.1|	42357838	42356536	minus	81.825	98	GCA_058972505.1_derv_pol	42356036	42358338
NC_027117.1_pol_8	gb|CM180067.1|	42434240	42432938	minus	81.839	98	GCA_058972505.1_derv_pol	42432438	42434740
NC_001514.1_env_11	gb|CM180067.1|	57101989	57101549	minus	76.18	78	GCA_058972505.1_smrv_env	57101049	57102489
NC_027117.1_pol_8	gb|CM180067.1|	58709574	58710829	plus	90.048	98	GCA_058972505.1_derv_pol	58709074	58711329
NC_027117.1_gag_4	gb|CM180067.1|	58972138	58973580	plus	89.027	100	GCA_058972505.1_derv_gag	58971638	58974080
NC_027117.1_pol_8	gb|CM180067.1|	58974572	58976797	plus	91.285	98	GCA_058972505.1_derv_pol	58974072	58977297
NC_027117.1_pol_8	gb|CM180067.1|	67820992	67822247	plus	90.207	98	GCA_058972505.1_derv_pol	67820492	67822747
NC_027117.1_gag_4	gb|CM180067.1|	89496919	89498381	plus	85.967	100	GCA_058972505.1_derv_gag	89496419	89498881
NC_027117.1_env_10	gb|CM180067.1|	89498374	89499363	plus	81.0	74	GCA_058972505.1_derv_env	89497874	89499863
NC_027117.1_gag_4	gb|CM180067.1|	90765757	90767192	plus	87.656	100	GCA_058972505.1_derv_gag	90765257	90767692
NC_027117.1_pol_8	gb|CM180067.1|	90768184	90770542	plus	90.971	98	GCA_058972505.1_derv_pol	90767684	90771042
NC_027117.1_pol_8	gb|CM180067.1|	108089933	108091185	plus	89.65	98	GCA_058972505.1_derv_pol	108089433	108091685
NC_027117.1_pol_8	gb|CM180067.1|	111497706	111495353	minus	90.739	98	GCA_058972505.1_derv_pol	111494853	111498206
NC_027117.1_gag_4	gb|CM180067.1|	111500126	111498698	minus	87.944	100	GCA_058972505.1_derv_gag	111498198	111500626
NC_027117.1_complete	gb|JAKFFZ010000015.1|	2079981	2071351	minus	98.797	82	GCA_022682495.2_derv_complete	2070851	2080481
NC_027117.1_env_10	gb|JAKFFZ010000015.1|	2073794	2072030	minus	99.04	100	GCA_022682495.2_derv_env	2071530	2074294
NC_027117.1_pol_8	gb|JAKFFZ010000015.1|	2076246	2073829	minus	99.214	100	GCA_022682495.2_derv_pol	2073329	2076746
NC_027117.1_gag_4	gb|JAKFFZ010000015.1|	2079421	2077235	minus	99.268	100	GCA_022682495.2_derv_gag	2076735	2079921
